"SelectionCritera","vendorId","vendorName","purchaseOrder","1099","checkNumber","accountingUnitId","description","salesTax","amount","invoice","pf","date","control"
"transact.yr='17' and transact.period='12'","16707   ","CONNELLY 3 - PUBLISHIN","175980      ","N","         ","1208021499994010-329-2200","YEAR 1 ENGLISH","","","        ","F","        ","MT062117"
"transact.yr='17' and transact.period='12'","16707   ","CONNELLY 3 - PUBLISHIN","175979      ","N"," 76068   ","1208021499994010-329-2200","YEAR 1 BOOK ENGLISH   ","       0.00","        14.80","20727   ","P","06/22/17","APAM0616"
"transact.yr='17' and transact.period='12'","16707   ","CONNELLY 3 - PUBLISHIN","175979      ","N"," 76068   ","1208021499994010-329-2200","YEAR 1 ENGLISH        ","       0.00","        84.19","20727   ","P","06/22/17","APAM0616"
"transact.yr='17' and transact.period='12'","16707   ","CONNELLY 3 - PUBLISHIN","175979      ","N"," 76068   ","1208021499994010-329-2200","YEAR 1 BOOK ENGLISH   ","       0.00","        12.95","20727   ","P","06/22/17","APAM0616"
"transact.yr='17' and transact.period='12'","16707   ","CONNELLY 3 - PUBLISHIN","175979      ","N"," 76068   ","1208021499994010-329-2200","YEAR 1 BOOK ENGLISH   ","       0.00","        12.95","20727   ","P","06/22/17","APAM0616"
"transact.yr='17' and transact.period='12'","16707   ","CONNELLY 3 - PUBLISHIN","175979      ","N"," 76068   ","1208021499994010-329-2200","YEAR 1 BOOK  ENGLISH  ","       0.00","        59.21","20727   ","P","06/22/17","APAM0616"
"transact.yr='17' and transact.period='12'","16707   ","CONNELLY 3 - PUBLISHIN","175979      ","N"," 76068   ","1208021499994010-329-2200","YEAR 1 BOOK  ENGLISH  ","       0.00","        82.80","20727   ","P","06/22/17","APAM0616"
"transact.yr='17' and transact.period='12'","16707   ","CONNELLY 3 - PUBLISHIN","175979      ","N"," 76068   ","1208021499994010-329-2200","YEAR 1 BOOK  ENGLISH  ","       0.00","        64.76","20727   ","P","06/22/17","APAM0616"
"transact.yr='17' and transact.period='12'","16707   ","CONNELLY 3 - PUBLISHIN","175979      ","N"," 76068   ","1208021499994010-329-2200","YEAR 1 BOOK  ENGLISH  ","       0.00","        52.27","20727   ","P","06/22/17","APAM0616"
"transact.yr='17' and transact.period='12'","16707   ","CONNELLY 3 - PUBLISHIN","175979      ","N"," 76068   ","1208021499994010-329-2200","YEAR 1 ENGLISH        ","       0.00","         6.78","20727   ","P","06/22/17","APAM0616"
"transact.yr='17' and transact.period='12'","16707   ","CONNELLY 3 - PUBLISHIN","175979      ","N"," 76068   ","1208021499994010-329-2200","YEAR 1 ENGLISH        ","       0.00","         9.05","20727   ","P","06/22/17","APAM0616"
"transact.yr='17' and transact.period='12'","16707   ","CONNELLY 3 - PUBLISHIN","175979      ","N"," 76068   ","1208021499994010-329-2200","YEAR 1 ENGLISH        ","       0.00","        13.57","20727   ","P","06/22/17","APAM0616"
"transact.yr='17' and transact.period='12'","16707   ","CONNELLY 3 - PUBLISHIN","175980      ","N"," 76068   ","1208021499994010-329-2200","YEAR 1 ENGLISH        ","       0.00","         4.71","20728   ","P","06/22/17","APAM0616"
"transact.yr='17' and transact.period='12'","16707   ","CONNELLY 3 - PUBLISHIN","175980      ","N"," 76068   ","1208021499994010-329-2200","YEAR 1 ENGLISH        ","       0.00","         9.42","20728   ","P","06/22/17","APAM0616"
"transact.yr='17' and transact.period='12'","16707   ","CONNELLY 3 - PUBLISHIN","175980      ","N"," 76068   ","1208021499994010-329-2200","YEAR 1 ENGLISH        ","       0.00","         7.06","20728   ","P","06/22/17","APAM0616"
"transact.yr='17' and transact.period='12'","16707   ","CONNELLY 3 - PUBLISHIN","175980      ","N"," 76068   ","1208021499994010-329-2200","YEAR 1 ENGLISH        ","       0.00","         4.71","20728   ","P","06/22/17","APAM0616"
"transact.yr='17' and transact.period='12'","16707   ","CONNELLY 3 - PUBLISHIN","175980      ","N"," 76068   ","1208021499994010-329-2200","YEAR 1 ENGLISH        ","       0.00","         4.71","20728   ","P","06/22/17","APAM0616"
"transact.yr='17' and transact.period='12'","16707   ","CONNELLY 3 - PUBLISHIN","175980      ","N"," 76068   ","1208021499994010-329-2200","YEAR 1 ENGLISH        ","       0.00","         7.06","20728   ","P","06/22/17","APAM0616"
"transact.yr='17' and transact.period='12'","16707   ","CONNELLY 3 - PUBLISHIN","175980      ","N"," 76068   ","1208021499994010-329-2200","YEAR 1 ENGLISH        ","       0.00","         7.06","20728   ","P","06/22/17","APAM0616"
"transact.yr='17' and transact.period='12'","16707   ","CONNELLY 3 - PUBLISHIN","175980      ","N"," 76068   ","1208021499994010-329-2200","YEAR 1 ENGLISH        ","       0.00","        11.77","20728   ","P","06/22/17","APAM0616"
"transact.yr='17' and transact.period='12'","16707   ","CONNELLY 3 - PUBLISHIN","175980      ","N"," 76068   ","1208021499994010-329-2200","YEAR 1 ENGLISH        ","       0.00","         9.42","20728   ","P","06/22/17","APAM0616"
"transact.yr='17' and transact.period='12'","16707   ","CONNELLY 3 - PUBLISHIN","175980      ","N"," 76068   ","1208021499994010-329-2200","YEAR 1 ENGLISH        ","       0.00","        11.77","20728   ","P","06/22/17","APAM0616"
"transact.yr='17' and transact.period='12'","16707   ","CONNELLY 3 - PUBLISHIN","175980      ","N"," 76068   ","1208021499994010-329-2200","YEAR 1 ENGLISH        ","       0.00","         9.42","20728   ","P","06/22/17","APAM0616"
"transact.yr='17' and transact.period='12'","16707   ","CONNELLY 3 - PUBLISHIN","175980      ","N"," 76068   ","1208021499994010-329-2200","YEAR 1 ENGLISH        ","       0.00","         7.06","20728   ","P","06/22/17","APAM0616"
"transact.yr='17' and transact.period='12'","16707   ","CONNELLY 3 - PUBLISHIN","175980      ","N"," 76068   ","1208021499994010-329-2200","YEAR 1 ENGLISH        ","       0.00","         9.42","20728   ","P","06/22/17","APAM0616"
"transact.yr='17' and transact.period='12'","16707   ","CONNELLY 3 - PUBLISHIN","175980      ","N"," 76068   ","1208021499994010-329-2200","YEAR 1 ENGLISH        ","       0.00","         7.06","20728   ","P","06/22/17","APAM0616"
"transact.yr='17' and transact.period='12'","16707   ","CONNELLY 3 - PUBLISHIN","175980      ","N"," 76068   ","1208021499994010-329-2200","YEAR 1 ENGLISH        ","       0.00","         4.71","20728   ","P","06/22/17","APAM0616"
"transact.yr='17' and transact.period='12'","16707   ","CONNELLY 3 - PUBLISHIN","175980      ","N"," 76068   ","1208021499994010-329-2200","YEAR 1 ENGLISH        ","       0.00","         2.35","20728   ","P","06/22/17","APAM0616"
"transact.yr='17' and transact.period='12'","16707   ","CONNELLY 3 - PUBLISHIN","175980      ","N"," 76068   ","1208021499994010-329-2200","YEAR 1 ENGLISH        ","       0.00","         4.71","20728   ","P","06/22/17","APAM0616"
"transact.yr='17' and transact.period='12'","16707   ","CONNELLY 3 - PUBLISHIN","175980      ","N"," 76068   ","1208021499994010-329-2200","YEAR 1 ENGLISH        ","       0.00","         2.35","20728   ","P","06/22/17","APAM0616"
"transact.yr='17' and transact.period='12'","16707   ","CONNELLY 3 - PUBLISHIN","175980      ","N"," 76068   ","1208021499994010-329-2200","YEAR 1 ENGLISH        ","       0.00","         2.35","20728   ","P","06/22/17","APAM0616"
"transact.yr='17' and transact.period='12'","16707   ","CONNELLY 3 - PUBLISHIN","175981      ","N"," 76068   ","1208021499994010-329-2200","YEAR 2 ENGLISH        ","       0.00","         5.24","20729   ","P","06/22/17","APAM0616"
"transact.yr='17' and transact.period='12'","16707   ","CONNELLY 3 - PUBLISHIN","175981      ","N"," 76068   ","1208021499994010-329-2200","YEAR 2 ENGLISH        ","       0.00","         7.86","20729   ","P","06/22/17","APAM0616"
"transact.yr='17' and transact.period='12'","16707   ","CONNELLY 3 - PUBLISHIN","175981      ","N"," 76068   ","1208021499994010-329-2200","YEAR 2 ENGLISH        ","       0.00","        10.48","20729   ","P","06/22/17","APAM0616"
"transact.yr='17' and transact.period='12'","16707   ","CONNELLY 3 - PUBLISHIN","175981      ","N"," 76068   ","1208021499994010-329-2200","YEAR 2 ENGLISH        ","       0.00","         5.24","20729   ","P","06/22/17","APAM0616"
"transact.yr='17' and transact.period='12'","16707   ","CONNELLY 3 - PUBLISHIN","175981      ","N"," 76068   ","1208021499994010-329-2200","YEAR 2 ENGLISH        ","       0.00","         7.86","20729   ","P","06/22/17","APAM0616"
"transact.yr='17' and transact.period='12'","16707   ","CONNELLY 3 - PUBLISHIN","175981      ","N"," 76068   ","1208021499994010-329-2200","YEAR 2 ENGLISH        ","       0.00","         7.86","20729   ","P","06/22/17","APAM0616"
"transact.yr='17' and transact.period='12'","16707   ","CONNELLY 3 - PUBLISHIN","175981      ","N"," 76068   ","1208021499994010-329-2200","YEAR 2 ENGLISH        ","       0.00","         7.86","20729   ","P","06/22/17","APAM0616"
"transact.yr='17' and transact.period='12'","16707   ","CONNELLY 3 - PUBLISHIN","175981      ","N"," 76068   ","1208021499994010-329-2200","YEAR 2 ENGLISH        ","       0.00","         7.86","20729   ","P","06/22/17","APAM0616"
"transact.yr='17' and transact.period='12'","16707   ","CONNELLY 3 - PUBLISHIN","175981      ","N"," 76068   ","1208021499994010-329-2200","YEAR 2 ENGLISH        ","       0.00","         7.86","20729   ","P","06/22/17","APAM0616"
"transact.yr='17' and transact.period='12'","16707   ","CONNELLY 3 - PUBLISHIN","175982      ","N"," 76068   ","1208021499994010-329-2200","YEAR 2 BOOK ENGLISH   ","       0.00","        14.71","20730   ","P","06/22/17","APAM0616"
"transact.yr='17' and transact.period='12'","16707   ","CONNELLY 3 - PUBLISHIN","175982      ","N"," 76068   ","1208021499994010-329-2200","YEAR 2 BOOK ENGLISH   ","       0.00","        14.72","20730   ","P","06/22/17","APAM0616"
"transact.yr='17' and transact.period='12'","16707   ","CONNELLY 3 - PUBLISHIN","175982      ","N"," 76068   ","1208021499994010-329-2200","YEAR 2 BOOK ENGLISH   ","       0.00","        14.72","20730   ","P","06/22/17","APAM0616"
"transact.yr='17' and transact.period='12'","16707   ","CONNELLY 3 - PUBLISHIN","175982      ","N"," 76068   ","1208021499994010-329-2200","YEAR 2 BOOK ENGLISH   ","       0.00","        14.72","20730   ","P","06/22/17","APAM0616"
"transact.yr='17' and transact.period='12'","16707   ","CONNELLY 3 - PUBLISHIN","175982      ","N"," 76068   ","1208021499994010-329-2200","YEAR 2 BOOK ENGLISH   ","       0.00","         9.81","20730   ","P","06/22/17","APAM0616"
"transact.yr='17' and transact.period='12'","16707   ","CONNELLY 3 - PUBLISHIN","175982      ","N"," 76068   ","1208021499994010-329-2200","YEAR 2 ENGLISH        ","       0.00","         7.95","20730   ","P","06/22/17","APAM0616"
"transact.yr='17' and transact.period='12'","16707   ","CONNELLY 3 - PUBLISHIN","175982      ","N"," 76068   ","1208021499994010-329-2200","YEAR 2 ENGLISH        ","       0.00","         2.65","20730   ","P","06/22/17","APAM0616"
"transact.yr='17' and transact.period='12'","16707   ","CONNELLY 3 - PUBLISHIN","175982      ","N"," 76068   ","1208021499994010-329-2200","YEAR 2 ENGLISH        ","       0.00","         5.30","20730   ","P","06/22/17","APAM0616"
"transact.yr='17' and transact.period='12'","16707   ","CONNELLY 3 - PUBLISHIN","175982      ","N"," 76068   ","1208021499994010-329-2200","YEAR 2 ENGLISH        ","       0.00","         2.65","20730   ","P","06/22/17","APAM0616"
"transact.yr='17' and transact.period='12'","16707   ","CONNELLY 3 - PUBLISHIN","175982      ","N"," 76068   ","1208021499994010-329-2200","YEAR 2 ENGLISH        ","       0.00","         2.65","20730   ","P","06/22/17","APAM0616"
"transact.yr='17' and transact.period='12'","16707   ","CONNELLY 3 - PUBLISHIN","175982      ","N"," 76068   ","1208021499994010-329-2200","YEAR 2 ENGLISH        ","       0.00","        10.60","20730   ","P","06/22/17","APAM0616"
"transact.yr='17' and transact.period='12'","16707   ","CONNELLY 3 - PUBLISHIN","175982      ","N"," 76068   ","1208021499994010-329-2200","YEAR 2 ENGLISH        ","       0.00","        10.60","20730   ","P","06/22/17","APAM0616"
"transact.yr='17' and transact.period='12'","17232   ","KRISTINA M COOLEY     ","0           ","N"," 76069   ","1108020604001310-408-0100","                      ","       0.00","        48.69","0505/060"," ","06/22/17","APAM0615"
"transact.yr='17' and transact.period='12'","17496   ","COTTON'S SEPTIC       ","0           ","N"," V506382 ","1108021031006000-408-6200","                      ","       0.00","        90.00","30241   "," ","06/02/17","APSG0531"
"transact.yr='17' and transact.period='12'","17496   ","COTTON'S SEPTIC       ","170721      ","N"," V506382 ","1108021031006000-408-6200","BLANKET PURCHASE ORDER","       0.00","       485.00","30241   ","F","06/02/17","APSG0531"
"transact.yr='17' and transact.period='12'","17810   ","COX FIRE EXTINGUISHERS","170062      ","N","         ","1108021199991280-329-7400","BLANKET PURCHASE ORDER","","","        ","F","        ","MT061917"
"transact.yr='17' and transact.period='12'","17828   ","JON K COX             ","0           ","N"," 76070   ","1111120501009999-408-0100","                      ","       0.00","       107.00","0531/060"," ","06/22/17","APAM0613"
"transact.yr='17' and transact.period='12'","101116  ","KELSEY ADDISON COX    ","0           ","N"," 76071   ","1208020501007033-408-0100","                      ","       0.00","        15.52","0601/060"," ","06/22/17","APAM0613"
"transact.yr='17' and transact.period='12'","17831   ","LESLIE COX            ","0           ","N"," V506432 ","1108020501009999-408-0100","                      ","       0.00","        84.00","0510/053"," ","06/15/17","APAM0608"
"transact.yr='17' and transact.period='12'","17831   ","LESLIE COX            ","0           ","N"," V506487 ","1108020501009999-408-0100","                      ","       0.00","        36.38","0601/060"," ","06/22/17","APAM0613"
"transact.yr='17' and transact.period='12'","92609   ","JASON E CRANFORD      ","0           ","N"," 76302   ","1121320501009999-408-0100","                      ","       0.00","       154.08","0427-042"," ","06/29/17","APPG0626"
"transact.yr='17' and transact.period='12'","101126  ","CREATIONS AUTO BODY IN","0           ","N"," 76072   ","1108021031006000-408-3000","                      ","       0.00","       878.29","060117  "," ","06/22/17","APAM0616"
"transact.yr='17' and transact.period='12'","18337   ","CRISIS PREVENTION INST","176002      ","N"," 76402   ","1208020604007527-329-2100","PWKB0170 NEW NONVIOLEN","       0.00","      1600.00","CUSI0114","F","06/30/17","APAM0627"
"transact.yr='17' and transact.period='12'","18337   ","CRISIS PREVENTION INST","176002      ","N"," 76402   ","1208020604007527-329-2100","PWKB0131 AUTISM SPECTR","       0.00","      1225.00","CUSI0114","F","06/30/17","APAM0627"
"transact.yr='17' and transact.period='12'","18334   ","DONALD C CROCKER      ","0           ","N"," 75713   ","1108020501009999-408-0100","                      ","       0.00","       111.28","0503-052"," ","06/08/17","APPG0601"
"transact.yr='17' and transact.period='12'","18334   ","DONALD C CROCKER      ","0           ","N"," 76277   ","1108020501009999-408-0100","                      ","       0.00","       196.88","0601-061"," ","06/29/17","APAM0621"
"transact.yr='17' and transact.period='12'","91935   ","SUSAN A CROSS         ","0           ","N"," 75714   ","1121420503009999-408-0100","                      ","       0.00","        67.84","0317-050"," ","06/08/17","APPG0601"
"transact.yr='17' and transact.period='12'","18361   ","CROWN TROPHY          ","175901      ","N"," 75575   ","1108020616001350-499-2300","PLA-217 7X9 VENEER PLA","       0.00","       120.00","140325  ","F","06/02/17","APSG0531"
"transact.yr='17' and transact.period='12'","18361   ","CROWN TROPHY          ","175901      ","N"," 75575   ","1108020616001350-499-2300","ENG-PLAQUES ENGRAVING ","       0.00","        42.50","140325  ","F","06/02/17","APSG0531"
"transact.yr='17' and transact.period='12'","18361   ","CROWN TROPHY          ","175901      ","N"," 75575   ","1108020616001350-499-2300","ENG-LOGO ENGRAVING FOR","       0.00","        20.00","140325  ","F","06/02/17","APSG0531"
"transact.yr='17' and transact.period='12'","55201   ","CULINARY VENTURES MARY","172785      ","N","         ","1108020123001040-329-0100","OPEN PO FOR WATER FOR T","","","        ","F","        ","MT062717"
"transact.yr='17' and transact.period='12'","55201   ","CULINARY VENTURES MARY","175604      ","N","         ","5511121399991045-325-9000","SNACKS AND DRINKS     ","       0.00","         0.00","5930-424","F","        ","APBL0622"
"transact.yr='17' and transact.period='12'","55201   ","CULINARY VENTURES MARY","175604      ","N","         ","5511321399991045-325-9000","SNACKS AND DRINKS     ","       0.00","         0.00","5930-424","F","        ","APBL0622"
"transact.yr='17' and transact.period='12'","55201   ","CULINARY VENTURES MARY","175604      ","N","         ","5511621399991045-325-9000","SNACKS AND DRINKS     ","       0.00","         0.00","5930-424","F","        ","APBL0622"
"transact.yr='17' and transact.period='12'","55201   ","CULINARY VENTURES MARY","175604      ","N","         ","5521321399991045-325-9000","SNACKS AND DRINKS     ","       0.00","         0.00","5930-424","F","        ","APBL0622"
"transact.yr='17' and transact.period='12'","55201   ","CULINARY VENTURES MARY","175604      ","N","         ","5521621399991045-325-9000","SNACKS AND DRINKS     ","       0.00","         0.00","5930-424","F","        ","APBL0622"
"transact.yr='17' and transact.period='12'","55201   ","CULINARY VENTURES MARY","175604      ","N","         ","5521721399991045-325-9000","SNACKS AND DRINKS     ","       0.00","         0.00","5930-424","F","        ","APBL0622"
"transact.yr='17' and transact.period='12'","55201   ","CULINARY VENTURES MARY","175604      ","N","         ","5531421399991045-325-9000","SNACKS AND DRINKS     ","       0.00","         0.00","5930-424","F","        ","APBL0622"
"transact.yr='17' and transact.period='12'","55201   ","CULINARY VENTURES MARY","175604      ","N"," V506393 ","5531421399991045-325-9000","SNACKS AND DRINKS     ","       0.00","       202.94","5930-413","P","06/02/17","APBL0601"
"transact.yr='17' and transact.period='12'","55201   ","CULINARY VENTURES MARY","175604      ","N"," V506393 ","5531821399991045-325-9000","SNACKS AND DRINKS     ","       0.00","       -39.54","5930-413","P","06/02/17","APBL0601"
"transact.yr='17' and transact.period='12'","55201   ","CULINARY VENTURES MARY","175604      ","N"," V506393 ","5521321399991045-325-9000","SNACKS AND DRINKS     ","       0.00","        91.00","5930-414","P","06/02/17","APBL0601"
"transact.yr='17' and transact.period='12'","55201   ","CULINARY VENTURES MARY","175604      ","N"," V506393 ","5521621399991045-325-9000","SNACKS AND DRINKS     ","       0.00","       108.64","5930-414","P","06/02/17","APBL0601"
"transact.yr='17' and transact.period='12'","55201   ","CULINARY VENTURES MARY","175604      ","N"," V506393 ","5531821399991045-325-9000","SNACKS AND DRINKS     ","       0.00","       373.61","5930-416","P","06/02/17","APBL0601"
"transact.yr='17' and transact.period='12'","55201   ","CULINARY VENTURES MARY","175604      ","N"," V506393 ","5521321399991045-325-9000","SNACKS AND DRINKS     ","       0.00","        74.63","5930-416","P","06/02/17","APBL0601"
"transact.yr='17' and transact.period='12'","55201   ","CULINARY VENTURES MARY","175604      ","N"," V506393 ","5511121399991045-325-9000","SNACKS AND DRINKS     ","       0.00","       109.10","5930-417","P","06/02/17","APBL0601"
"transact.yr='17' and transact.period='12'","55201   ","CULINARY VENTURES MARY","175604      ","N"," V506393 ","5511621399991045-325-9000","SNACKS AND DRINKS     ","       0.00","        78.78","5930-418","P","06/02/17","APBL0601"
"transact.yr='17' and transact.period='12'","55201   ","CULINARY VENTURES MARY","175604      ","N"," V506393 ","5521621399991045-325-9000","SNACKS AND DRINKS     ","       0.00","       159.30","5930-418","P","06/02/17","APBL0601"
"transact.yr='17' and transact.period='12'","55201   ","CULINARY VENTURES MARY","175604      ","N"," V506393 ","5521321399991045-325-9000","SNACKS AND DRINKS     ","       0.00","       323.62","5930-418","P","06/02/17","APBL0601"
"transact.yr='17' and transact.period='12'","55201   ","CULINARY VENTURES MARY","175604      ","N"," V506393 ","5531421399991045-325-9000","SNACKS AND DRINKS     ","       0.00","       245.54","5930-418","P","06/02/17","APBL0601"
"transact.yr='17' and transact.period='12'","55201   ","CULINARY VENTURES MARY","175604      ","N"," V506393 ","5531821399991045-325-9000","SNACKS AND DRINKS     ","       0.00","       294.65","5930-418","P","06/02/17","APBL0601"
"transact.yr='17' and transact.period='12'","55201   ","CULINARY VENTURES MARY","175604      ","N"," V506393 ","5531421399991045-325-9000","SNACKS AND DRINKS     ","       0.00","       262.26","5930-419","P","06/02/17","APBL0601"
"transact.yr='17' and transact.period='12'","55201   ","CULINARY VENTURES MARY","175604      ","N"," V506393 ","5511321399991045-325-9000","SNACKS AND DRINKS     ","       0.00","       392.31","5930-420","P","06/02/17","APBL0601"
"transact.yr='17' and transact.period='12'","55201   ","CULINARY VENTURES MARY","175604      ","N"," V506393 ","5531421399991045-325-9000","SNACKS AND DRINKS     ","       0.00","       228.22","5930-420","P","06/02/17","APBL0601"
"transact.yr='17' and transact.period='12'","55201   ","CULINARY VENTURES MARY","175604      ","N"," V506393 ","5511121399991045-325-9000","SNACKS AND DRINKS     ","       0.00","       143.60","5930-420","P","06/02/17","APBL0601"
"transact.yr='17' and transact.period='12'","55201   ","CULINARY VENTURES MARY","0           ","N"," V506393 ","1108020121001005-499-2000","                      ","       0.00","       206.91","59304210"," ","06/02/17","APSG0531"
"transact.yr='17' and transact.period='12'","55201   ","CULINARY VENTURES MARY","175604      ","N"," V506393 ","5521721399991045-325-9000","SNACKS AND DRINKS     ","       0.00","       220.34","5930-421","P","06/02/17","APBL0601"
"transact.yr='17' and transact.period='12'","55201   ","CULINARY VENTURES MARY","175604      ","N"," V506393 ","5521721399991045-325-9000","SNACKS AND DRINKS     ","       0.00","       248.54","5930-421","P","06/02/17","APBL0601"
"transact.yr='17' and transact.period='12'","55201   ","CULINARY VENTURES MARY","175604      ","N"," V506393 ","5521621399991045-325-9000","SNACKS AND DRINKS     ","       0.00","       271.79","5930-422","P","06/02/17","APBL0601"
"transact.yr='17' and transact.period='12'","55201   ","CULINARY VENTURES MARY","175604      ","N"," V506393 ","5531821399991045-325-9000","SNACKS AND DRINKS     ","       0.00","       159.19","5930-422","P","06/02/17","APBL0601"
"transact.yr='17' and transact.period='12'","55201   ","CULINARY VENTURES MARY","175604      ","N"," V506393 ","5531421399991045-325-9000","SNACKS AND DRINKS     ","       0.00","       438.48","5930-422","P","06/02/17","APBL0601"
"transact.yr='17' and transact.period='12'","55201   ","CULINARY VENTURES MARY","175604      ","N"," V506393 ","5521321399991045-325-9000","SNACKS AND DRINKS     ","       0.00","       225.33","5930-422","P","06/02/17","APBL0601"
"transact.yr='17' and transact.period='12'","55201   ","CULINARY VENTURES MARY","175604      ","N"," V506393 ","5531421399991045-325-9000","SNACKS AND DRINKS     ","       0.00","       499.98","5930-423","P","06/02/17","APBL0601"
"transact.yr='17' and transact.period='12'","55201   ","CULINARY VENTURES MARY","175604      ","N"," V506393 ","5531821399991045-325-9000","SNACKS AND DRINKS     ","       0.00","        88.22","5930-423","P","06/02/17","APBL0601"
"transact.yr='17' and transact.period='12'","55201   ","CULINARY VENTURES MARY","175604      ","N"," V506414 ","5531421399991045-325-9000","SNACKS AND DRINKS     ","       0.00","       333.49","5930-418","P","06/08/17","APBL0608"
"transact.yr='17' and transact.period='12'","55201   ","CULINARY VENTURES MARY","175604      ","N"," V506414 ","5531821399991045-325-9000","SNACKS AND DRINKS     ","       0.00","        94.87","5930-420","P","06/08/17","APBL0608"
"transact.yr='17' and transact.period='12'","55201   ","CULINARY VENTURES MARY","175604      ","N"," V506414 ","5521721399991045-325-9000","SNACKS AND DRINKS     ","       0.00","        33.15","5930-421","P","06/08/17","APBL0608"
"transact.yr='17' and transact.period='12'","55201   ","CULINARY VENTURES MARY","175604      ","N"," V506414 ","5521321399991045-325-9000","SNACKS AND DRINKS     ","       0.00","        63.17","5930-421","P","06/08/17","APBL0608"
"transact.yr='17' and transact.period='12'","55201   ","CULINARY VENTURES MARY","175604      ","N"," V506414 ","5511621399991045-325-9000","SNACKS AND DRINKS     ","       0.00","        89.88","5930-421","P","06/08/17","APBL0608"
"transact.yr='17' and transact.period='12'","55201   ","CULINARY VENTURES MARY","175604      ","N"," V506414 ","5511321399991045-325-9000","SNACKS AND DRINKS     ","       0.00","        96.28","5930-422","P","06/08/17","APBL0608"
"transact.yr='17' and transact.period='12'","55201   ","CULINARY VENTURES MARY","175604      ","N"," V506414 ","5521321399991045-325-9000","SNACKS AND DRINKS     ","       0.00","       128.65","5930-422","P","06/08/17","APBL0608"
"transact.yr='17' and transact.period='12'","55201   ","CULINARY VENTURES MARY","175604      ","N"," V506414 ","5531421399991045-325-9000","SNACKS AND DRINKS     ","       0.00","       125.22","5930-423","P","06/08/17","APBL0608"
"transact.yr='17' and transact.period='12'","55201   ","CULINARY VENTURES MARY","175604      ","N"," V506414 ","5511621399991045-325-9000","SNACKS AND DRINKS     ","       0.00","       151.36","5930-423","P","06/08/17","APBL0608"
"transact.yr='17' and transact.period='12'","55201   ","CULINARY VENTURES MARY","175604      ","N"," V506414 ","5521321399991045-325-9000","SNACKS AND DRINKS     ","       0.00","        53.79","5930-424","P","06/08/17","APBL0608"
"transact.yr='17' and transact.period='12'","55201   ","CULINARY VENTURES MARY","0           ","N"," V506464 ","1108020121001005-499-2000","                      ","       0.00","        69.50","5930:426"," ","06/15/17","APAM0609"
"transact.yr='17' and transact.period='12'","55201   ","CULINARY VENTURES MARY","175604      ","N"," V506513 ","5521621399991045-325-9000","SNACKS AND DRINKS     ","       0.00","        55.75","5930-422","P","06/22/17","APBL0622"
"transact.yr='17' and transact.period='12'","55201   ","CULINARY VENTURES MARY","175604      ","N"," V506513 ","5531821399991045-325-9000","SNACKS AND DRINKS     ","       0.00","        89.87","5930-424","F","06/22/17","APBL0622"
"transact.yr='17' and transact.period='12'","55201   ","CULINARY VENTURES MARY","175604      ","N"," V506513 ","5531421399991045-325-9000","SNACKS AND DRINKS     ","       0.00","        89.60","5930-424","P","06/22/17","APBL0622"
"transact.yr='17' and transact.period='12'","75579   ","JEFFREY E CUNNINGHAM  ","0           ","N"," 75890   ","1108020501009999-408-0100","                      ","       0.00","        21.19","0504-052"," ","06/15/17","APPG0607"
"transact.yr='17' and transact.period='12'","18468   ","JULIE CUNNINGHAM      ","0           ","N"," 76372   ","1208020401005440-329-2200","                      ","       0.00","       103.81","0601-060"," ","06/30/17","APPG0630"
"transact.yr='17' and transact.period='12'","92166   ","DAIKIN APPLIED        ","170017      ","N"," 76073   ","1108021199991280-329-7100","BLANKET PURCHASE ORDER","       0.00","       795.00","3141182 ","P","06/22/17","APSG"
"transact.yr='17' and transact.period='12'","18649   ","DALY COMPUTERS INC.   ","175737      ","N"," 75891   ","1131820501009999-554-0402","PROJECTOR, NP M3326S, ","       0.00","       800.00","PSI10260","F","06/15/17","APSG0604"
"transact.yr='17' and transact.period='12'","92085   ","LAUREN DARRAGH        ","0           ","N"," 75797   ","1108020799991240-408-0100","                      ","       0.00","        91.06","0503-053"," ","06/14/17","APPG0606"
"transact.yr='17' and transact.period='12'","92663   ","THE DBQ COMPANY       ","175909      ","N"," 75892   ","1108020401009999-321-0600","REFER TO QUOTE # 2017-","       0.00","     49725.00","2017-06-","F","06/15/17","APAM0612"
"transact.yr='17' and transact.period='12'","18941   ","DEAN LUMBER CO.       ","170063      ","N","         ","1108021199991280-329-7600","BLANKET PURCHASE ORDER","","","        ","F","        ","MT062117"
"transact.yr='17' and transact.period='12'","18941   ","DEAN LUMBER CO.       ","170063      ","N"," 76074   ","1108021199991280-329-7600","BLANKET PURCHASE ORDER","       0.00","       812.97","1706-041","P","06/22/17","APAM0616"
"transact.yr='17' and transact.period='12'","18972   ","CHARRON DEAN          ","0           ","N"," 76075   ","1108021299999999-414-4500","                      ","       0.00","       206.00","053117  "," ","06/22/17","APAM0616"
"transact.yr='17' and transact.period='12'","18960   ","DECKER EQUIPMENT      ","170064      ","N"," 76403   ","1108021199991280-329-7600","BLANKET PURCHASE ORDER","       0.00","        29.12","196771A ","P","06/30/17","APAM0627"
"transact.yr='17' and transact.period='12'","90465   ","NICHOLAS DEFELICE     ","0           ","M"," 75576   ","1108020799991240-209-9900","                      ","       0.00","       840.00","51417-52"," ","06/02/17","APSG0531"
