"SelectionCritera","vendorId","vendorName","purchaseOrder","1099","checkNumber","accountingUnitId","description","salesTax","amount","invoice","pf","date","control"
"transact.yr='18' and transact.period='4'","92228   ","CALVERT COUNTY FARU (U","180506      ","N"," 78778   ","1108021031006030-209-4700","BLANKET PURCHASE ORDER","       0.00","        50.00","2029    ","P","10/12/17","APAM1004"
"transact.yr='18' and transact.period='4'","92228   ","CALVERT COUNTY FARU (U","180506      ","N"," 79027   ","1108021031006030-209-4700","BLANKET PURCHASE ORDER","       0.00","        25.00","2035    ","P","10/19/17","APAM1011"
"transact.yr='18' and transact.period='4'","92228   ","CALVERT COUNTY FARU (U","180506      ","N"," 79027   ","1108021031006030-209-4700","BLANKET PURCHASE ORDER","       0.00","       150.00","2039    ","P","10/19/17","APAM1012"
"transact.yr='18' and transact.period='4'","12219   ","CALVERT COUNTY PUBLIC ","0           ","N"," 78611   ","5511621399991045-329-9900","                      ","       0.00","         7.67","9.29.17 "," ","10/05/17","APBL0928"
"transact.yr='18' and transact.period='4'","12219   ","CALVERT COUNTY PUBLIC ","0           ","N"," 78611   ","5521621399991045-329-9900","                      ","       0.00","         8.76","9.29.17 "," ","10/05/17","APBL0928"
"transact.yr='18' and transact.period='4'","12219   ","CALVERT COUNTY PUBLIC ","0           ","N"," 78611   ","5521321399991045-325-9000","                      ","       0.00","         9.81","9.29.17 "," ","10/05/17","APBL0928"
"transact.yr='18' and transact.period='4'","12219   ","CALVERT COUNTY PUBLIC ","0           ","N"," 78611   ","5511121399991045-329-9900","                      ","       0.00","        10.95","9.29.17 "," ","10/05/17","APBL0928"
"transact.yr='18' and transact.period='4'","12219   ","CALVERT COUNTY PUBLIC ","0           ","N"," 78611   ","5531821399991045-329-9900","                      ","       0.00","        13.14","9.29.17 "," ","10/05/17","APBL0928"
"transact.yr='18' and transact.period='4'","12219   ","CALVERT COUNTY PUBLIC ","0           ","N"," 78611   ","5511321399991045-329-9900","                      ","       0.00","        15.33","9.29.17 "," ","10/05/17","APBL0928"
"transact.yr='18' and transact.period='4'","12219   ","CALVERT COUNTY PUBLIC ","0           ","N"," 78611   ","5531421399991045-329-9900","                      ","       0.00","        19.72","9.29.17 "," ","10/05/17","APBL0928"
"transact.yr='18' and transact.period='4'","12219   ","CALVERT COUNTY PUBLIC ","0           ","N"," 78611   ","5531421399991045-329-0100","                      ","       0.00","        19.99","9.29.17 "," ","10/05/17","APBL0928"
"transact.yr='18' and transact.period='4'","12219   ","CALVERT COUNTY PUBLIC ","0           ","N"," 78611   ","5521321399991045-329-9900","                      ","       0.00","        21.91","9.29.17 "," ","10/05/17","APBL0928"
"transact.yr='18' and transact.period='4'","12219   ","CALVERT COUNTY PUBLIC ","0           ","N"," 78611   ","5521721399991045-329-9900","                      ","       0.00","        22.04","9.29.17 "," ","10/05/17","APBL0928"
"transact.yr='18' and transact.period='4'","12219   ","CALVERT COUNTY PUBLIC ","0           ","N"," 78611   ","5531421399991045-325-9000","                      ","       0.00","        27.26","9.29.17 "," ","10/05/17","APBL0928"
"transact.yr='18' and transact.period='4'","12230   ","CALVERT COUNTY TREASUR","180143      ","N"," 78779   ","1108021031006000-408-6200","ESTIMATED USAGE OF WAT","       0.00","      6737.97","93017-22","P","10/12/17","APAM1009"
"transact.yr='18' and transact.period='4'","14789   ","CALVERT EXTERMINATORS ","180702      ","N"," 78612   ","1108021031006000-209-3800","BLANKET PURCHASE ORDER","       0.00","      1309.50","SROOO203","P","10/05/17","APAM0927"
"transact.yr='18' and transact.period='4'","14789   ","CALVERT EXTERMINATORS ","180702      ","N"," 78612   ","1108021031006000-209-3800","BLANKET PURCHASE ORDER","       0.00","      1309.50","SROOO206","P","10/05/17","APAM0927"
"transact.yr='18' and transact.period='4'","14789   ","CALVERT EXTERMINATORS ","180702      ","N"," 78612   ","1108021031006000-209-3800","BLANKET PURCHASE ORDER","       0.00","      1309.50","SROOO207","P","10/05/17","APAM0927"
"transact.yr='18' and transact.period='4'","12900   ","CALVERT HIGH SCHOOL   ","0           ","N"," 79028   ","1108020401009999-329-2271","FT SUPP FOR CRIM JUST ","       0.00","       300.00","213     "," ","10/19/17","APAM1016"
"transact.yr='18' and transact.period='4'","12520   ","CALVERT INTERNAL MED G","181135      ","N"," 79210   ","1108020999991270-209-1500","ENCUMBRANCES FOR DOT P","       0.00","       110.00","DONNELLY","P","10/26/17","APAM1017"
"transact.yr='18' and transact.period='4'","12520   ","CALVERT INTERNAL MED G","181135      ","N"," 79210   ","1108020999991270-209-1500","ENCUMBRANCES FOR DOT P","       0.00","        90.00","MYERS   ","P","10/26/17","APAM1017"
"transact.yr='18' and transact.period='4'","12520   ","CALVERT INTERNAL MED G","181135      ","N"," 79210   ","1108020999991270-209-1500","ENCUMBRANCES FOR DOT P","       0.00","        90.00","PARROTT ","P","10/26/17","APAM1017"
"transact.yr='18' and transact.period='4'","12977   ","SARAH E CAMILLIERE    ","0           ","N"," 79211   ","1108020616001350-408-0100","                      ","       0.00","        36.59","0828-083"," ","10/26/17","APPG1017"
"transact.yr='18' and transact.period='4'","13044   ","ROBIN MARIE CAMPBELL  ","0           ","N"," 79029   ","1108021031006020-408-0100","                      ","       0.00","        24.29","0901-092"," ","10/19/17","APAM1011"
"transact.yr='18' and transact.period='4'","8625    ","CAREFIRST BLUECROSS BL","0           ","N"," 78768   ","1108021299999999-414-0442","                      ","       0.00","    649779.89","OCT 2017"," ","10/12/17","APAM1006"
"transact.yr='18' and transact.period='4'","8625    ","CAREFIRST BLUECROSS BL","0           ","N"," 79421   ","1108021299999999-414-0442","                      ","       0.00","    721699.83","NOV 2017"," ","10/30/17","APAM1029"
"transact.yr='18' and transact.period='4'","91859   ","CAREFLEX LLC          ","181086      ","N"," 78613   ","1108021299999999-499-9900","FY 2018 ADMINISTRATIVE","       0.00","       601.25","CF-2017-","P","10/05/17","APAM0927"
"transact.yr='18' and transact.period='4'","13537   ","CARLEX                ","182438      ","N"," 78780   ","1121320401009999-329-2248","10751     RAPPIN' LOS ","       0.00","        29.95","262432A ","F","10/12/17","APAM1009"
"transact.yr='18' and transact.period='4'","13537   ","CARLEX                ","182438      ","N"," 78780   ","1121320401009999-329-2248","15725     RAPIN' LOS V","       0.00","        21.95","262432A ","F","10/12/17","APAM1009"
"transact.yr='18' and transact.period='4'","13537   ","CARLEX                ","182438      ","N"," 78780   ","1121320401009999-329-2248","0065     BOOK OF LIFE ","       0.00","        19.95","262432A ","F","10/12/17","APAM1009"
"transact.yr='18' and transact.period='4'","13537   ","CARLEX                ","182438      ","N"," 78780   ","1121320401009999-329-2248","1284     BLOOK OF LIFE","       0.00","        14.77","262432A ","F","10/12/17","APAM1009"
"transact.yr='18' and transact.period='4'","13537   ","CARLEX                ","182438      ","N"," 78780   ","1121320401009999-329-2248","3120     WINDOW TO THE","       0.00","         3.50","262432A ","F","10/12/17","APAM1009"
"transact.yr='18' and transact.period='4'","13537   ","CARLEX                ","182438      ","N"," 78780   ","1121320401009999-329-2248","1086     PICASSO DVD  ","       0.00","        29.95","262432A ","F","10/12/17","APAM1009"
"transact.yr='18' and transact.period='4'","13537   ","CARLEX                ","182438      ","N"," 78780   ","1121320401009999-329-2248","1782     SPANISH GEOGR","       0.00","        19.88","262432A ","F","10/12/17","APAM1009"
"transact.yr='18' and transact.period='4'","13537   ","CARLEX                ","182438      ","N"," 78780   ","1121320401009999-329-2248","1524     WORKSHEETS TO","       0.00","        18.77","262432A ","F","10/12/17","APAM1009"
"transact.yr='18' and transact.period='4'","13537   ","CARLEX                ","182438      ","N"," 78780   ","1121320401009999-329-2248","ESTIMATED SHIPPING/HAN","       0.00","        12.97","262432A ","F","10/12/17","APAM1009"
"transact.yr='18' and transact.period='4'","92047   ","CHRISTA CARLSON       ","0           ","N"," 79030   ","1111020501009999-408-0100","                      ","       0.00","        30.60","0830-092"," ","10/19/17","APPG1012"
"transact.yr='18' and transact.period='4'","13600   ","CAROLINA BIOLOGICAL SU","181668      ","N","         ","1111320401009999-329-0900","746475  PLANT PIGMENTS","       0.00","         0.00","181668  ","F","        ","APZB1016"
"transact.yr='18' and transact.period='4'","13600   ","CAROLINA BIOLOGICAL SU","181668      ","N","         ","1111320401009999-329-0900","849633  BUFFER SOLUTIO","       0.00","         0.00","181668  ","F","        ","APZB1016"
"transact.yr='18' and transact.period='4'","13600   ","CAROLINA BIOLOGICAL SU","181668      ","N","         ","1111320401009999-329-0900","849643  BUFFER SOLUTIO","       0.00","         0.00","181668  ","F","        ","APZB1016"
"transact.yr='18' and transact.period='4'","13600   ","CAROLINA BIOLOGICAL SU","181668      ","N","         ","1111320401009999-329-0900","849653  BUFFER SOLUTIO","       0.00","         0.00","181668  ","F","        ","APZB1016"
"transact.yr='18' and transact.period='4'","13600   ","CAROLINA BIOLOGICAL SU","181668      ","N","         ","1111320401009999-329-0900","849663  BUFFER SOLUTIO","       0.00","         0.00","181668  ","F","        ","APZB1016"
"transact.yr='18' and transact.period='4'","13600   ","CAROLINA BIOLOGICAL SU","181668      ","N","         ","1111320401009999-329-0900","849673  BUFFER SOLUTIO","       0.00","         0.00","181668  ","F","        ","APZB1016"
"transact.yr='18' and transact.period='4'","13600   ","CAROLINA BIOLOGICAL SU","181668      ","N","         ","1111320401009999-329-0900","849693  BUFFER SOLUTIO","       0.00","         0.00","181668  ","F","        ","APZB1016"
"transact.yr='18' and transact.period='4'","13600   ","CAROLINA BIOLOGICAL SU","181668      ","N","         ","1111320401009999-329-0900","849703  BUFFER SOLUTIO","       0.00","         0.00","181668  ","F","        ","APZB1016"
"transact.yr='18' and transact.period='4'","13600   ","CAROLINA BIOLOGICAL SU","181668      ","N","         ","1111320401009999-329-0900","BUFFER SOLUTION PH10  ","       0.00","         0.00","181668  ","F","        ","APZB1016"
"transact.yr='18' and transact.period='4'","13600   ","CAROLINA BIOLOGICAL SU","181668      ","N","         ","1111320401009999-329-0900","849715  BUFFER SOLUTIO","       0.00","         0.00","181668  ","F","        ","APZB1016"
"transact.yr='18' and transact.period='4'","13600   ","CAROLINA BIOLOGICAL SU","181668      ","N","         ","1111320401009999-329-0900","849717  BUFFER SOLUTIO","       0.00","         0.00","181668  ","F","        ","APZB1016"
"transact.yr='18' and transact.period='4'","13600   ","CAROLINA BIOLOGICAL SU","180032      ","N","         ","1108020401009999-329-2207","221489 FORENSIC DISSEC","       0.00","         0.00","50034527","F","        ","APAM1013"
"transact.yr='18' and transact.period='4'","13600   ","CAROLINA BIOLOGICAL SU","180032      ","N","         ","1108020401009999-329-2207","ESTIMATED SHIPPING/HAN","       0.00","         0.00","50034527","F","        ","APAM1013"
"transact.yr='18' and transact.period='4'","13600   ","CAROLINA BIOLOGICAL SU","180032      ","N","         ","1108020401009999-329-2207","821040 TRYPTIC SOY AGA","       0.00","         0.00","50034527","F","        ","APAM1013"
"transact.yr='18' and transact.period='4'","13600   ","CAROLINA BIOLOGICAL SU","182474      ","N"," 78614   ","1121720401009999-329-2200","657900  CARBONLESS NOT","       0.00","       398.75","50020304","F","10/05/17","APAM1002"
"transact.yr='18' and transact.period='4'","13600   ","CAROLINA BIOLOGICAL SU","182474      ","N"," 78614   ","1121720401009999-329-2200","ESTIMATED SHIPPING/HAN","       0.00","        28.32","50020304","F","10/05/17","APAM1002"
"transact.yr='18' and transact.period='4'","13600   ","CAROLINA BIOLOGICAL SU","182160      ","N"," 78781   ","1121720401009999-329-2200","644693  TWINE         ","       0.00","        47.50","50014557","P","10/12/17","APAM1006"
"transact.yr='18' and transact.period='4'","13600   ","CAROLINA BIOLOGICAL SU","182160      ","N"," 78781   ","1121720401009999-329-2200","751952  SPRING SET    ","       0.00","        43.70","50014557","P","10/12/17","APAM1006"
"transact.yr='18' and transact.period='4'","13600   ","CAROLINA BIOLOGICAL SU","180032      ","N"," 79031   ","1108020401009999-329-2207","211125 INTRODUCTORY BA","       0.00","       103.55","50034527","F","10/19/17","APAM1013"
"transact.yr='18' and transact.period='4'","13600   ","CAROLINA BIOLOGICAL SU","182739      ","N"," 79031   ","1106520401009999-329-2200","ITEM #702647 VERNIER C","       0.00","        39.00","50038591","F","10/19/17","APAM1016"
"transact.yr='18' and transact.period='4'","13600   ","CAROLINA BIOLOGICAL SU","182739      ","N"," 79031   ","1106520401009999-329-2200","ESTIMATED SHIPPING/HAN","       0.00","         9.58","50038591","F","10/19/17","APAM1016"
"transact.yr='18' and transact.period='4'","75321   ","ERICKA W CARSWELL     ","0           ","N"," V507075 ","1108020604001305-408-0100","                      ","       0.00","       225.88","0901-092"," ","10/26/17","APPG1017"
"transact.yr='18' and transact.period='4'","75319   ","EDWARD C CASSIDY JR   ","0           ","N"," 78615   ","1108020999991270-499-2000","                      ","       0.00","        49.07","091917  "," ","10/05/17","APPG1002"
"transact.yr='18' and transact.period='4'","75319   ","EDWARD C CASSIDY JR   ","0           ","N"," 78782   ","1208020604007516-329-2100","                      ","       0.00","        76.96","071117  "," ","10/12/17","APPG1007"
"transact.yr='18' and transact.period='4'","75319   ","EDWARD C CASSIDY JR   ","0           ","N"," 79212   ","1108020999991270-499-2000","                      ","       0.00","       218.01","0928-101"," ","10/26/17","APPG1023"
"transact.yr='18' and transact.period='4'","75319   ","EDWARD C CASSIDY JR   ","0           ","N"," 79212   ","1108020999991270-329-0200","                      ","       0.00","        22.27","0928-101"," ","10/26/17","APPG1023"
"transact.yr='18' and transact.period='4'","75319   ","EDWARD C CASSIDY JR   ","0           ","N"," 79212   ","1108020999991270-329-2700","                      ","       0.00","         6.00","0928-101"," ","10/26/17","APPG1023"
"transact.yr='18' and transact.period='4'","75319   ","EDWARD C CASSIDY JR   ","0           ","N"," 79212   ","1108020999991270-499-2000","                      ","       0.00","         7.43","100417  "," ","10/26/17","APPG1023"
"transact.yr='18' and transact.period='4'","101326  ","ANNA M CATAPANO       ","0           ","N"," 79213   ","1121720501009999-408-0100","                      ","       0.00","        68.11","0901-092"," ","10/26/17","APPG1023"
"transact.yr='18' and transact.period='4'","13645   ","CATHOLIC CHARITIES    ","181453      ","N"," 78616   ","1108020607001330-885-3500","NON PUBLIC TUITION FOR","       0.00","      2120.10","AUG 2017","1","05/17   ","M1002"
"transact.yr='18' and transact.period='4'","13645   ","CATHOLIC CHARITIES    ","181453      ","N"," 78616   ","1208020607003010-885-3500","NON PUBLIC TUITION    ","   0.00    ","  1569.08","AUG 2017","1","05/17   ","M1002"
"transact.yr='18' and transact.period='4'","13645   ","CATHOLIC CHARITIES    ","181453      ","N"," 79214   ","1108020607001330-885-3500","NON PUBLIC TUITION FOR","       0.00","      3308.95","SEP FERP","1","26/17   ","M1023"
"transact.yr='18' and transact.period='4'","13645   ","CATHOLIC CHARITIES    ","181453      ","N"," 79214   ","1208020607003010-885-3500","NON PUBLIC TUITION    ","   0.00    ","  2448.94","SEP FERP","1","26/17   ","M1023"
"transact.yr='18' and transact.period='4'","12224   ","CCSBC HEALTH & WELFARE","182880      ","N"," 79032   ","1108020999991270-209-2000","FY 2018 BENEFITS TRUST","       0.00","    309005.00","PY2017/1","F","10/19/17","APAM1016"
"transact.yr='18' and transact.period='4'","12224   ","CCSBC HEALTH & WELFARE","182880      ","N"," 79032   ","1108020999991270-209-2200","FY 2018 BENEFITS TRUST","       0.00","     91358.00","PY2017/1","F","10/19/17","APAM1016"
"transact.yr='18' and transact.period='4'","35221   ","CENGAGE LEARNING/ITP  ","181765      ","N"," 78617   ","1131420401009999-321-0600","WORD 2016 WITH (1) INS","       0.00","       815.00","61799341","F","10/05/17","APAM0927"
"transact.yr='18' and transact.period='4'","35221   ","CENGAGE LEARNING/ITP  ","182256      ","N"," 78617   ","1121320401009999-321-0600","9781305268449     PACK","       0.00","        60.00","61887674","F","10/05/17","APAM1002"
"transact.yr='18' and transact.period='4'","14594   ","CENTRAL POLY - BAG COR","181324      ","N"," 78784   ","1108021031006000-329-6200","TOILET TISSUE, ITEM #A","       0.00","     10794.00","264467  ","F","10/12/17","APAM1009"
"transact.yr='18' and transact.period='4'","92447   ","CENTREVILLE TRAILER PA","170182      ","N"," 76399   ","1108021199991280-329-7600","BLANKET PURCHASE ORDER","       0.00","        -7.32","0149967 "," ","06/30/17","APAM0627                                     VOID"
"transact.yr='18' and transact.period='4'","92447   ","CENTREVILLE TRAILER PA","180509      ","N"," 77049   ","1108021199991280-329-7600","BLANKET PURCHASE ORDER","       0.00","      -220.09","0152259 "," ","08/03/17","APAM0727                                     VOID"
"transact.yr='18' and transact.period='4'","92447   ","CENTREVILLE TRAILER PA","0           ","N"," 79215   ","1108021199991280-329-7600","REPLACE CK 76399      ","       0.00","         7.32","0149967 "," ","10/26/17","APAM1021"
"transact.yr='18' and transact.period='4'","92447   ","CENTREVILLE TRAILER PA","0           ","N"," 79215   ","1108021199991280-329-7600","REPLACE CK 77049      ","       0.00","       220.09","0152259 "," ","10/26/17","APAM1021"
"transact.yr='18' and transact.period='4'","92447   ","CENTREVILLE TRAILER PA","180509      ","N"," 79215   ","1108021199991280-329-7600","BLANKET PURCHASE ORDER","       0.00","        32.76","160654  ","P","10/26/17","APAM1018"
"transact.yr='18' and transact.period='4'","14645   ","CHANNING L BETE CO INC","180165      ","N"," 78618   ","1121420403009999-329-2200","15-1805 BLS COURSE CAR","       0.00","       170.97","53376389","F","10/05/17","APAM1002"
"transact.yr='18' and transact.period='4'","14645   ","CHANNING L BETE CO INC","180165      ","N"," 78618   ","1121420403009999-329-2200","15-1811 HS FA COURSE, ","       0.00","       113.98","53376389","F","10/05/17","APAM1002"
"transact.yr='18' and transact.period='4'","14645   ","CHANNING L BETE CO INC","182573      ","N"," 79216   ","1121420403009999-329-2200","15-1811, HS FA COURSE ","       0.00","        55.00","53413377","F","10/26/17","APAM1017"
"transact.yr='18' and transact.period='4'","14645   ","CHANNING L BETE CO INC","182573      ","N"," 79216   ","1121420403009999-329-2200","ESTIMATED SHIPPING/HAN","       0.00","         9.95","53413377","F","10/26/17","APAM1017"
"transact.yr='18' and transact.period='4'","101292  ","CHERRY LAKE PUBLISHING","182592      ","N"," 78619   ","1108020401009999-329-2259","9781602794832 HOW DID ","       0.00","       303.20","104474  ","P","10/05/17","APAM1002"
"transact.yr='18' and transact.period='4'","101292  ","CHERRY LAKE PUBLISHING","182592      ","N"," 78619   ","1108020401009999-329-2259","ESTIMATED SHIPPING/HAN","       0.00","        22.74","104474  ","P","10/05/17","APAM1002"
"transact.yr='18' and transact.period='4'","101308  ","CHILD & FAMILY POLICY ","182921      ","N"," 79033   ","1108020799991240-499-9100","INVOICE 160-CVT-01-01,","       0.00","      1672.60","160CVT01","F","10/19/17","APAM1012"
"transact.yr='18' and transact.period='4'","15601   ","CHIP'S TOWING AND RECO","180168      ","N"," 79034   ","1108021199991280-329-2700","BLANKET PURCHASE ORDER","       0.00","       275.00","3767    ","P","10/19/17","APAM1016"
"transact.yr='18' and transact.period='4'","15608   ","CHRISTINA CHOW        ","182944      ","M"," 79035   ","1108020501009999-209-0460","DES OPEN HOUSE  SEPT. ","       0.00","        50.00","091417  ","F","10/19/17","APAM1013"
"transact.yr='18' and transact.period='4'","55301   ","CINTAS CORP.          ","180704      ","N"," 78620   ","1108021199991280-209-3000","BLANKET PURCHASE ORDER","       0.00","       254.78","39345699","P","10/05/17","APAM0928"
"transact.yr='18' and transact.period='4'","55301   ","CINTAS CORP.          ","180704      ","N"," 79036   ","1108021199991280-209-3000","BLANKET PURCHASE ORDER","       0.00","       264.28","39346014","P","10/19/17","APAM1012"
"transact.yr='18' and transact.period='4'","55301   ","CINTAS CORP.          ","180704      ","N"," 79217   ","1108021199991280-209-3000","BLANKET PURCHASE ORDER","       0.00","       264.53","39346171","P","10/26/17","APAM1018"
"transact.yr='18' and transact.period='4'","100072  ","ANDREW JAMES CLAS     ","0           ","M"," 79037   ","1108020501009999-499-9900","HHS SCR               ","       0.00","       120.00","SEC10051"," ","10/19/17","APAM1016"
"transact.yr='18' and transact.period='4'","100072  ","ANDREW JAMES CLAS     ","0           ","M"," 79037   ","1108020501009999-499-9900","HHS FB                ","       0.00","       120.00","SEC10061"," ","10/19/17","APAM1016"
"transact.yr='18' and transact.period='4'","101011  ","CLASS PRODUCE GROUP   ","181525      ","N"," 78622   ","5511621399991045-325-9000","FRESH FRUIT - 25 PD CO","       0.00","        45.00","1412695 ","P","10/05/17","APBL0928"
"transact.yr='18' and transact.period='4'","101011  ","CLASS PRODUCE GROUP   ","181525      ","N"," 78622   ","5521621399991045-325-9000","FRESH FRUIT - 25 PD CO","       0.00","        45.00","1412695 ","P","10/05/17","APBL0928"
"transact.yr='18' and transact.period='4'","101011  ","CLASS PRODUCE GROUP   ","181525      ","N"," 78622   ","5521721399991045-325-9000","FRESH FRUIT - 25 PD CO","       0.00","        45.00","1412695 ","P","10/05/17","APBL0928"
"transact.yr='18' and transact.period='4'","101011  ","CLASS PRODUCE GROUP   ","181525      ","N"," 78622   ","5531821399991045-325-9000","FRESH FRUIT - 25 PD CO","       0.00","        67.50","1412695 ","P","10/05/17","APBL0928"
"transact.yr='18' and transact.period='4'","101011  ","CLASS PRODUCE GROUP   ","181525      ","N"," 78622   ","5511121399991045-325-9000","FRESH FRUIT - 25 PD CO","       0.00","        67.50","1412695 ","P","10/05/17","APBL0928"
"transact.yr='18' and transact.period='4'","101011  ","CLASS PRODUCE GROUP   ","181525      ","N"," 78622   ","5511321399991045-325-9000","FRESH FRUIT - 25 PD CO","       0.00","        67.50","1412695 ","P","10/05/17","APBL0928"
"transact.yr='18' and transact.period='4'","101011  ","CLASS PRODUCE GROUP   ","181525      ","N"," 78622   ","5521321399991045-325-9000","FRESH FRUIT - 25 PD CO","       0.00","        90.00","1412695 ","P","10/05/17","APBL0928"
"transact.yr='18' and transact.period='4'","101011  ","CLASS PRODUCE GROUP   ","181525      ","N"," 78622   ","5531421399991045-325-9000","FRESH FRUIT - 25 PD CO","       0.00","       112.50","1412695 ","P","10/05/17","APBL0928"
"transact.yr='18' and transact.period='4'","101011  ","CLASS PRODUCE GROUP   ","181525      ","N"," 79038   ","5511621399991045-325-9000","FRESH FRUIT - 25 PD CO","       0.00","        45.00","1417394 ","P","10/19/17","APBL1013"
"transact.yr='18' and transact.period='4'","101011  ","CLASS PRODUCE GROUP   ","181525      ","N"," 79038   ","5521621399991045-325-9000","FRESH FRUIT - 25 PD CO","       0.00","        45.00","1417394 ","P","10/19/17","APBL1013"
"transact.yr='18' and transact.period='4'","101011  ","CLASS PRODUCE GROUP   ","181525      ","N"," 79038   ","5521721399991045-325-9000","FRESH FRUIT - 25 PD CO","       0.00","        45.00","1417394 ","P","10/19/17","APBL1013"
"transact.yr='18' and transact.period='4'","101011  ","CLASS PRODUCE GROUP   ","181525      ","N"," 79038   ","5531821399991045-325-9000","FRESH FRUIT - 25 PD CO","       0.00","        67.50","1417394 ","P","10/19/17","APBL1013"
"transact.yr='18' and transact.period='4'","101011  ","CLASS PRODUCE GROUP   ","181525      ","N"," 79038   ","5511121399991045-325-9000","FRESH FRUIT - 25 PD CO","       0.00","        67.50","1417394 ","P","10/19/17","APBL1013"
"transact.yr='18' and transact.period='4'","101011  ","CLASS PRODUCE GROUP   ","181525      ","N"," 79038   ","5511321399991045-325-9000","FRESH FRUIT - 25 PD CO","       0.00","        67.50","1417394 ","P","10/19/17","APBL1013"
"transact.yr='18' and transact.period='4'","101011  ","CLASS PRODUCE GROUP   ","181525      ","N"," 79038   ","5531421399991045-325-9000","FRESH FRUIT - 25 PD CO","       0.00","        90.00","1417394 ","P","10/19/17","APBL1013"
"transact.yr='18' and transact.period='4'","101011  ","CLASS PRODUCE GROUP   ","181525      ","N"," 79038   ","5521321399991045-325-9000","FRESH FRUIT - 25 PD CO","       0.00","        90.00","1417394 ","P","10/19/17","APBL1013"
"transact.yr='18' and transact.period='4'","15992   ","CLOSING THE GAP       ","182327      ","N"," 78787   ","1208020609007518-499-2300","REGISTRATION FOR CLOSI","       0.00","       545.00","1692    ","F","10/12/17","APAM1005"
"transact.yr='18' and transact.period='4'","16453   ","COLOR CREATIONS       ","180180      ","N"," V506959 ","1108021199991280-329-7200","BLANKET PURCHASE ORDER","       0.00","        36.00","142623  ","P","10/05/17","APAM0927"
"transact.yr='18' and transact.period='4'","16453   ","COLOR CREATIONS       ","180180      ","N"," V506988 ","1108021199991280-329-7200","BLANKET PURCHASE ORDER","       0.00","        73.00","142626  ","P","10/12/17","APAM1006"
"transact.yr='18' and transact.period='4'","101252  ","COLOSSAL CONTRACTORS, ","182931      ","N"," 79039   ","3720621535001893-552-0625","CCS RENOVATION PHASE I","       0.00","     14111.55","2017-155","P","10/19/17","APAM1012"
"transact.yr='18' and transact.period='4'","101252  ","COLOSSAL CONTRACTORS, ","181935      ","N"," 79039   ","3720621535001893-552-0625","CCS RENOVATION PHASE I","       0.00","      3814.63","2017-155","F","10/19/17","APAM1012"
"transact.yr='18' and transact.period='4'","16598   ","COMPANION CORPORATION ","182560      ","N"," V506989 ","1111420401009999-329-1100","ITEM V6110 - BADGE LAB","       0.00","       159.00","106347  ","F","10/12/17","APAM1005"
"transact.yr='18' and transact.period='4'","55555   ","CONTRACT PAPER GROUP  ","182753      ","N"," 79220   ","1111320401009999-329-2200","8.5""X11"", BLUE PAPER, ","       0.00","       962.50","43006499","F","10/26/17","APAM1019"
"transact.yr='18' and transact.period='4'","55555   ","CONTRACT PAPER GROUP  ","182753      ","N"," 79220   ","1111320401009999-329-2200","8.5""X11"", CANARY, CASE","       0.00","       962.50","43006499","F","10/26/17","APAM1019"
"transact.yr='18' and transact.period='4'","55555   ","CONTRACT PAPER GROUP  ","182753      ","N"," 79220   ","1111320401009999-329-2200","8.5""X11"", LAVENDER, CA","       0.00","       962.50","43006499","F","10/26/17","APAM1019"
"transact.yr='18' and transact.period='4'","55555   ","CONTRACT PAPER GROUP  ","182753      ","N"," 79220   ","1111320401009999-329-2200","8.5""X11"", GREEN, CASE ","       0.00","       962.50","43006499","F","10/26/17","APAM1019"
"transact.yr='18' and transact.period='4'","55555   ","CONTRACT PAPER GROUP  ","182753      ","N"," 79220   ","1111320401009999-329-2200","8.5""X11"", RED, CASE   ","       0.00","        53.90","43006499","F","10/26/17","APAM1019"
"transact.yr='18' and transact.period='4'","75398   ","JANE B COOPER         ","0           ","N"," 79221   ","1108020616001350-408-0100","                      ","       0.00","       186.18","0901-092"," ","10/26/17","APPG1017"
"transact.yr='18' and transact.period='4'","75398   ","JANE B COOPER         ","0           ","N"," 79221   ","1208020609007527-499-2300","                      ","       0.00","       574.00","092217  "," ","10/26/17","APPG1017"
"transact.yr='18' and transact.period='4'","17500   ","CORWIN PRESS INC.     ","182555      ","N"," 78789   ","1131220401009999-329-2200","ITEM #9781506380445; B","       0.00","       250.00","7394149 ","F","10/12/17","APAM1005"
"transact.yr='18' and transact.period='4'","17500   ","CORWIN PRESS INC.     ","182555      ","N"," 78789   ","1131220401009999-329-2200","ITEM #9781506380452; B","       0.00","       250.00","7394149 ","F","10/12/17","APAM1005"
"transact.yr='18' and transact.period='4'","17500   ","CORWIN PRESS INC.     ","182555      ","N"," 78789   ","1131220401009999-329-2200","ESTIMATED SHIPPING/HAN","       0.00","        14.95","7394149 ","F","10/12/17","APAM1005"
"transact.yr='18' and transact.period='4'","17810   ","COX FIRE EXTINGUISHERS","182956      ","N"," 79041   ","1108021199991280-329-7400","BLANKET PURCHASE ORDER","       0.00","       365.75","3876    ","P","10/19/17","APAM1016"
"transact.yr='18' and transact.period='4'","90078   ","CREST/GOOD MANUFACTURI","180468      ","N"," 78790   ","1108021199991280-329-8900","BLANKET PURCHASE ORDER","       0.00","      1425.84","6223    ","P","10/12/17","APAM1004"
